id,name,nrate,avg_rate,pic_url
96913,Lancaster,7165,7.4,https://cf.geekdo-images.com/8e4XYBOnFKGMoiW591ih8g__micro/img/d7d6297eazs6GauvcNB7Tr8EO8w=/fit-in/64x64/filters:strip_icc()/pic1280761.jpg
266507,Clank!: Legacy – Acquisitions Incorporated,7158,8.61,https://cf.geekdo-images.com/hc2NDafu5c24iLJh_IZmyg__micro/img/v2WzacDprYF837E6h9O2WuFFmpw=/fit-in/64x64/filters:strip_icc()/pic4885780.png
526,Abalone,7136,6.47,https://cf.geekdo-images.com/UzH1jAlqYUH9VEq2Wtvzjw__micro/img/HVe-7AW0AbVYVaorxrp871u6IpI=/fit-in/64x64/filters:strip_icc()/pic5253079.jpg
300580,Wingspan: Oceania Expansion,7117,8.5,https://cf.geekdo-images.com/Nl_5PvrmI6aS-1qqiJ6JAw__micro/img/Ihfs4AY1E5HrUc_o14kRaXyHiTs=/fit-in/64x64/filters:strip_icc()/pic5685481.png
2093,Mahjong,7109,7.04,https://cf.geekdo-images.com/R2R8UHcaRNJwaCJq8PJGFQ__micro/img/bGHkrJ3oQ2ktk22qtuSkhuiTBAU=/fit-in/64x64/filters:strip_icc()/pic43709.jpg
159508,AquaSphere,7107,7.26,https://cf.geekdo-images.com/K7Hq_KDgr8jJHMtW21XcfQ__micro/img/t0Cz6NrqdqhZTtNRODPlwkUV6yE=/fit-in/64x64/filters:strip_icc()/pic2197124.jpg
232219,Dragon Castle,7084,7.14,https://cf.geekdo-images.com/LvBG5jXW8ZFyllrbyJme-A__micro/img/Jc2NcYHoymFgVfwNcUujyZkgqoo=/fit-in/64x64/filters:strip_icc()/pic3683059.png
56692,Parade,7075,6.99,https://cf.geekdo-images.com/lmRNihICb4mklj0ec1vj6g__micro/img/l_ey4-mYopII8Cixo4_7YzOHpzs=/fit-in/64x64/filters:strip_icc()/pic2239001.jpg
3943,Munchkin 2: Unnatural Axe,7071,6.43,https://cf.geekdo-images.com/aodU82mIunaDBUb8jC2RBQ__micro/img/os-ksdguhTHv4nUDybvZJDIU2ao=/fit-in/64x64/filters:strip_icc()/pic2428682.jpg
125678,DC Comics Deck-Building Game,7047,7.03,https://cf.geekdo-images.com/qcuhAt2zPqNZ2mJpMKv2TA__micro/img/okzhG0MfwYQUwcug068fEc_qqhU=/fit-in/64x64/filters:strip_icc()/pic1355432.png
110277,Among the Stars,7043,7.05,https://cf.geekdo-images.com/xM5-XAyoh7NwuVoguwgEsQ__micro/img/nwC3_y4p6zj2t6xdn-6A12BHVBU=/fit-in/64x64/filters:strip_icc()/pic2037906.jpg
318084,Furnace,7037,7.46,https://cf.geekdo-images.com/7UK6bLlP0Cz3EFYCqhtcSw__micro/img/zoQtxXlbuqrHHQe7HMY7v7owwoA=/fit-in/64x64/filters:strip_icc()/pic5934958.png
201921,Tiny Epic Quest,7035,7.0,https://cf.geekdo-images.com/Cd65qIFLnJlkWTfbKDk_FA__micro/img/qpcugeE0uK4olNzgiXXsYQOdUyg=/fit-in/64x64/filters:strip_icc()/pic3120755.jpg
1829,Risk 2210 A.D.,7034,6.68,https://cf.geekdo-images.com/3AcPY2v96M81_r3jErHR-g__micro/img/Han4W1WINe_gfLGpBpCp5bssWBA=/fit-in/64x64/filters:strip_icc()/pic326796.jpg
2392,Mastermind,7029,5.6,https://cf.geekdo-images.com/im_XE341_hfKMchAeH6mtw__micro/img/TuB-nv4FLcG3Lq69zWyDr-RfHfM=/fit-in/64x64/filters:strip_icc()/pic1118956.jpg
39938,Carson City,7025,7.23,https://cf.geekdo-images.com/DxNZPNkfjS-exbFa_ASi0Q__micro/img/YMGMixVq8shNQg0SUuu8o7dwauo=/fit-in/64x64/filters:strip_icc()/pic577030.jpg
681,Quarto,7015,6.88,https://cf.geekdo-images.com/e7eP58UJVDA1wC5pWjCPqg__micro/img/Z0ztHSQ-ibdJsvkMescOgExeI3k=/fit-in/64x64/filters:strip_icc()/pic3488229.jpg
298047,Marvel United,7012,7.63,https://cf.geekdo-images.com/-19XPXmTn9QyyvqwpcFkBw__micro/img/xrj3nxcrFIXuzZtf-Jp7e46drFo=/fit-in/64x64/filters:strip_icc()/pic5231006.jpg
55660,Dixit: Quest,7000,7.68,https://cf.geekdo-images.com/ZR-ItLX9FNMuCi-j0EwUng__micro/img/_mn5JKx9YNM7LrvU83Ab6J1yrGE=/fit-in/64x64/filters:strip_icc()/pic1632141.jpg
195539,The Godfather: Corleone's Empire,6985,7.54,https://cf.geekdo-images.com/umGE4fOLYylHloIvw5bitA__micro/img/6n2fw1HnyDraGAEaj3-0lx35S1w=/fit-in/64x64/filters:strip_icc()/pic3364797.jpg
217449,NMBR 9,6966,6.88,https://cf.geekdo-images.com/a6j6yZmBJ5J2hcuo0KOW-A__micro/img/G5Zq6BQsG-X6hiWgBCRUy5riPfg=/fit-in/64x64/filters:strip_icc()/pic3328269.jpg
54625,Space Hulk (Third Edition),6957,7.52,https://cf.geekdo-images.com/QhCpngrFAz6TEaK9LM7Umw__micro/img/E1eiCtuJ4EHiML-vCAKSp7pfVoM=/fit-in/64x64/filters:strip_icc()/pic6620642.jpg
66056,Rivals for Catan,6947,6.96,https://cf.geekdo-images.com/n5x9eZiQ7Da4SQjB7M41-w__micro/img/98ru3X2FGliVWEHwtf5t1JX7k6U=/fit-in/64x64/filters:strip_icc()/pic6877018.jpg
175324,Fog of Love,6946,6.76,https://cf.geekdo-images.com/FDOlU-KIv3iRKqHzC57-Qg__micro/img/vfWiJJrnOvYbUmd42IO2McFWTzw=/fit-in/64x64/filters:strip_icc()/pic6353234.jpg
150145,Skull King,6925,7.48,https://cf.geekdo-images.com/jiL3MIGH_w3g6El3OHVVig__micro/img/oAb-drv9BtAcJpFei0c8TdyTH9M=/fit-in/64x64/filters:strip_icc()/pic6137456.png
257,Kill Doctor Lucky,6903,6.16,https://cf.geekdo-images.com/HzSvdAtAiktVmdTfDEIayA__micro/img/3IHDRWybPDrcYkxx_3UxobAtvVc=/fit-in/64x64/filters:strip_icc()/pic2923257.jpg
234190,Unstable Unicorns,6903,6.24,https://cf.geekdo-images.com/8_5xvpsrrX5JVzO7eBLSgw__micro/img/ZlUP-T2uTwGypxYUfPKkKLPyIXo=/fit-in/64x64/filters:strip_icc()/pic3912914.jpg
36932,Claustrophobia,6896,7.49,https://cf.geekdo-images.com/OUNLwXPLWGBgqlooTuADeQ__micro/img/urkIETTdE8XAHvz7TMk2H9FWILI=/fit-in/64x64/filters:strip_icc()/pic570518.jpg
232918,Fallout,6881,6.93,https://cf.geekdo-images.com/9gjrMWDqLCBb-G0AYbKuSQ__micro/img/YxNEB1rKlbVjBqbgQkwgrbcP5hE=/fit-in/64x64/filters:strip_icc()/pic3728149.jpg
134726,Smash Up: Awesome Level 9000,6858,7.23,https://cf.geekdo-images.com/nrf1jXPvkRnxYpGLAg51Xg__micro/img/mp6KyngDLxmmjRy8bulAyvQgX7E=/fit-in/64x64/filters:strip_icc()/pic1497102.jpg
166669,San Juan (Second Edition),6825,7.47,https://cf.geekdo-images.com/Upw8067nG8AmGvOfLYs1aQ__micro/img/VeTvKLZw6L5sCC1RRgZOHZ6KmW0=/fit-in/64x64/filters:strip_icc()/pic2305703.jpg
242574,Century: Eastern Wonders,6815,7.14,https://cf.geekdo-images.com/l1xKAcYniMJQNq60H5DdEA__micro/img/woDsvEL3yZmBuoPVD39MATmizwg=/fit-in/64x64/filters:strip_icc()/pic3898507.jpg
3201,Lord of the Rings: The Confrontation,6801,7.2,https://cf.geekdo-images.com/_hBlhE0at6aow5G1I8-NMg__micro/img/o96LWrCtiH46XgtTKdC6IZNEGO4=/fit-in/64x64/filters:strip_icc()/pic69357.jpg
128271,Ginkgopolis,6799,7.5,https://cf.geekdo-images.com/2y2A4qcoGamLcYNLv8wb5A__micro/img/oMd6B8OIe9-oqdV3vlQy4tmpuNo=/fit-in/64x64/filters:strip_icc()/pic5975231.jpg
146278,Tash-Kalar: Arena of Legends,6780,7.17,https://cf.geekdo-images.com/woifEuhjEe-0VPKtPcwaIw__micro/img/POI-GhAWoKBVb7YXPE9afNd4UGw=/fit-in/64x64/filters:strip_icc()/pic1875045.jpg
135779,A Fake Artist Goes to New York,6751,7.16,https://cf.geekdo-images.com/5Q5YHxJeVp6PAhfv5Ct0-g__micro/img/0LcNEazbIFHYAv5DJH_R1Dl4ce0=/fit-in/64x64/filters:strip_icc()/pic3678404.png
2394,Dominoes,6746,5.51,https://cf.geekdo-images.com/7YdY99fgAanc04jyhqQ66w__micro/img/t1i1Gp0rO91wgr-3f3FxONuU2WM=/fit-in/64x64/filters:strip_icc()/pic90585.jpg
274637,"Unmatched: Battle of Legends, Volume One",6742,7.83,https://cf.geekdo-images.com/4AlLbprNustr9G7pbkGRuw__micro/img/vm7ql8WiG5j9xhgcBzT6_Eog39E=/fit-in/64x64/filters:strip_icc()/pic4621579.jpg
194880,Dream Home,6695,6.88,https://cf.geekdo-images.com/CtVH__gM0TBISzOzV3OeFQ__micro/img/_MvCVc5Ups6Sy6yPUNeQbWnkhmA=/fit-in/64x64/filters:strip_icc()/pic3176771.jpg
222509,Lords of Hellas,6695,7.73,https://cf.geekdo-images.com/iOqSO4vRZFp4MqEKXDXEIw__micro/img/o-ee7L14Dg6zOocAtaJsrLTpUMM=/fit-in/64x64/filters:strip_icc()/pic3592207.jpg
308765,Praga Caput Regni,6694,7.99,https://cf.geekdo-images.com/aUPeXVwc40xrgud2XeZwyA__micro/img/2qDcBn9aPOUARrzyHLxcjL8I53Y=/fit-in/64x64/filters:strip_icc()/pic5671087.png
193042,Junk Art,6685,7.38,https://cf.geekdo-images.com/5VDnpX_3ykgCjTJSmHdfCA__micro/img/Euoiq6N6D2rgziElSVYOjhWNKZE=/fit-in/64x64/filters:strip_icc()/pic2884509.jpg
266083,L.L.A.M.A.,6679,6.49,https://cf.geekdo-images.com/_K4k5XqtcHc947wtMcwafA__micro/img/f92BPg_r6Owk9rjmzGigV-1Ke0E=/fit-in/64x64/filters:strip_icc()/pic4961695.jpg
2448,Kalah,6662,5.94,https://cf.geekdo-images.com/Rvu1UIrmRwpfA3TPB8gMQg__micro/img/-qrUCwqB9bF7Y_gIIwZ08zSSBws=/fit-in/64x64/filters:strip_icc()/pic302117.jpg
245934,Carpe Diem,6660,7.54,https://cf.geekdo-images.com/fsjopscDFCVArzU7fzhVxA__micro/img/fFdwNcV_isGTfI49HMX9E4fY-x8=/fit-in/64x64/filters:strip_icc()/pic6183704.jpg
270673,Silver & Gold,6653,7.26,https://cf.geekdo-images.com/a6DA19Zb8GLJ3wxyamCiJw__micro/img/b5ZVzJyKiXdpCx45cyhWCG7Dn-Y=/fit-in/64x64/filters:strip_icc()/pic6974604.jpg
188866,Awkward Guests,6625,7.63,https://cf.geekdo-images.com/Awopfw5_5Qyh-7YcSbtudA__micro/img/h_3hFwJ_TaqtWBsxiOoUUzN1hv8=/fit-in/64x64/filters:strip_icc()/pic4870482.jpg
140933,Blueprints,6624,6.8,https://cf.geekdo-images.com/yj0dJI3pFauW-EU9Vg6OZw__micro/img/OmC9zemCkru6BJsPEmr779JGLHI=/fit-in/64x64/filters:strip_icc()/pic1877243.jpg
265188,Glen More II: Chronicles,6611,7.95,https://cf.geekdo-images.com/sMRuph3HFUcaSpJZihGZKw__micro/img/b7d2RxKC4Rzxi6YD-aao6mvh_40=/fit-in/64x64/filters:strip_icc()/pic5841874.jpg
180585,T.I.M.E Stories: The Marcy Case,6590,7.52,https://cf.geekdo-images.com/1qkb3qeZH8cvxELmfQ9Njg__micro/img/Hgtn6xNYXIUiPBVqXQiVU0nRqrM=/fit-in/64x64/filters:strip_icc()/pic2617644.jpg
13291,Citadels: The Dark City,6583,7.03,https://cf.geekdo-images.com/ob2ZeKEtVI-sgTtyRkFIfA__micro/img/Me-4erRVmd2ACNGmwCvYeW0nIlM=/fit-in/64x64/filters:strip_icc()/pic73710.jpg
170416,Vast: The Crystal Caverns,6582,7.14,https://cf.geekdo-images.com/CeXtELC0X1xjwuend_7pTg__micro/img/Bf4rwTbciat3JQ-QQJ1RzxuAg08=/fit-in/64x64/filters:strip_icc()/pic2962290.jpg
203417,Exit: The Game – The Secret Lab,6560,7.08,https://cf.geekdo-images.com/3c1Wy_dXjVZ8Fpytyf9UvQ__micro/img/VMC1tAH4F2vCq8kc8cbygENErRM=/fit-in/64x64/filters:strip_icc()/pic3332425.jpg
192457,Cry Havoc,6557,7.15,https://cf.geekdo-images.com/OaKLFUgTVdUYvGxLT5QjsQ__micro/img/C4bEVqzlnHjcNXhztUObgvGjzIA=/fit-in/64x64/filters:strip_icc()/pic3090929.jpg
109276,Kanban: Driver's Edition,6525,7.8,https://cf.geekdo-images.com/rzSmS-GD8_pGl9bWo07FWQ__micro/img/tFCKrlvbsPKRolnHSutL5ZmAc2o=/fit-in/64x64/filters:strip_icc()/pic5638431.jpg
2407,Sorry!,6497,4.52,https://cf.geekdo-images.com/HjA3y6QIJ-OEBHbYIUSMCw__micro/img/NVYYAuprq811yVjYalapxY9aYTk=/fit-in/64x64/filters:strip_icc()/pic1187187.jpg
191977,The Castles of Burgundy: The Card Game,6493,6.97,https://cf.geekdo-images.com/j4Afdh1FVKpHscsHEKZR6w__micro/img/MFbo8A1AJhgd5pRierTTKJiquR8=/fit-in/64x64/filters:strip_icc()/pic2844943.jpg
161614,Stockpile,6492,7.5,https://cf.geekdo-images.com/T7CvF_oFrEMNgS0Eyrbr5g__micro/img/8dSduGpwuzWWPED_6JEZkjii3bQ=/fit-in/64x64/filters:strip_icc()/pic2537618.jpg
283355,Dune,6485,8.0,https://cf.geekdo-images.com/2fgPg6Be--w97zoycObUgg__micro/img/2GjO7kqAKxAlDzsn93UB7mM9lTc=/fit-in/64x64/filters:strip_icc()/pic4815198.jpg
8051,Attika,6484,6.99,https://cf.geekdo-images.com/qaqbQuVKcAd5hjWZxMQfpg__micro/img/5KYQpkaf7fYgwEwdVeGO_KhfxXY=/fit-in/64x64/filters:strip_icc()/pic33096.jpg
29387,Zombie Fluxx,6481,5.99,https://cf.geekdo-images.com/XzqgCgBYVc0a92ZqZ9NjXw__micro/img/fyyypR4nIS0QN94RKRJjp6YowvY=/fit-in/64x64/filters:strip_icc()/pic254239.jpg
162007,Steampunk Rally,6477,7.18,https://cf.geekdo-images.com/x7ZIq-jb6z10UJiv_8wsyg__micro/img/qSw5Ym6M43GPGzkOe35WZ9iMmko=/fit-in/64x64/filters:strip_icc()/pic2073821.jpg
22141,Cleopatra and the Society of Architects,6475,6.8,https://cf.geekdo-images.com/7cNh9n1YX-TjuWPTjYXSiw__micro/img/qc-larkW5POQagrWYMQe_OpSMP0=/fit-in/64x64/filters:strip_icc()/pic1904123.jpg
58281,Summoner Wars,6462,7.23,https://cf.geekdo-images.com/EWi-utp09EIJnwia_o_Taw__micro/img/QuTwsVbaxwqWgfs3RX8XIYf42MQ=/fit-in/64x64/filters:strip_icc()/pic5152378.png
65781,London,6461,7.34,https://cf.geekdo-images.com/Wb9zwcnPNX-wSNvVcWYNjQ__micro/img/RFuYkaFAPnpnkSrgjWh1GbAiOcg=/fit-in/64x64/filters:strip_icc()/pic770317.jpg
171233,The Big Book of Madness,6459,6.92,https://cf.geekdo-images.com/-LL30JqMelQiFx51xjzIVg__micro/img/ueOcY0KechiEK9jLyCw2MKR_538=/fit-in/64x64/filters:strip_icc()/pic2750172.jpg
127024,Room 25,6453,6.72,https://cf.geekdo-images.com/urP8ZiJeGJ_WFJ5ovqA5kg__micro/img/tLrvMPO2VVh7nU8ehpx1-qwjJB4=/fit-in/64x64/filters:strip_icc()/pic3046708.jpg
102548,Dungeon Fighter,6434,6.81,https://cf.geekdo-images.com/ukPf_rrA7ity7UQEVjWPNw__micro/img/IhqO4z6uZfsx3FFvajPV8CFVqp8=/fit-in/64x64/filters:strip_icc()/pic2411495.png
770,Loot,6429,6.3,https://cf.geekdo-images.com/bPHs6H5DDCU1X93Ug1e2Aw__micro/img/zH7_4yiZpbZhmBsWrVNWIb7TC4s=/fit-in/64x64/filters:strip_icc()/pic3360346.jpg
30539,Get Bit!,6414,6.14,https://cf.geekdo-images.com/6e4KkS7oadfZBYax6KUVqg__micro/img/fDRnfDObQMKs8jfix3rn2cx9RK0=/fit-in/64x64/filters:strip_icc()/pic6342180.png
242277,Scythe: The Rise of Fenris,6411,8.74,https://cf.geekdo-images.com/GRp__UYY-wM-i2fg4Qzefw__micro/img/2nMJ9pMHX2NhtoDroCJgZBG0Bb0=/fit-in/64x64/filters:strip_icc()/pic3911078.jpg
285967,Ankh: Gods of Egypt,6407,7.89,https://cf.geekdo-images.com/_al0scMG_pQfGVM31Scf1Q__micro/img/j-aWo1v0lBB-Tqkxkdq4usbbUxk=/fit-in/64x64/filters:strip_icc()/pic6107853.jpg
54138,Imperial 2030,6384,7.66,https://cf.geekdo-images.com/YSopSx1x5iea7qI21ogYBw__micro/img/fmG7BCsooJOMc_KOnRn_K7g5sVs=/fit-in/64x64/filters:strip_icc()/pic586346.jpg
21059,Arkham Horror: Dunwich Horror Expansion,6381,7.8,https://cf.geekdo-images.com/SD4sueZ3S8iL1RlZIq-u_A__micro/img/4rF1Jj0Ast3kmZFHEMSAjAqTC2Q=/fit-in/64x64/filters:strip_icc()/pic114495.jpg
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,6357,7.11,https://cf.geekdo-images.com/jIisRmDxzy6UfiRRpi1Xdw__micro/img/Itu9FDznQmCwXcWKYZ28pmJjo80=/fit-in/64x64/filters:strip_icc()/pic968280.jpg
216459,The Lost Expedition,6346,7.06,https://cf.geekdo-images.com/W8yjFs_0LaFL7TMg-nxi_g__micro/img/CbExy0k76nyuxc7IIBDvHMS1kzw=/fit-in/64x64/filters:strip_icc()/pic3339655.jpg
223555,Scythe: The Wind Gambit,6342,7.84,https://cf.geekdo-images.com/kcp2L5EPPr-okBb1jCtxpA__micro/img/7YDtIsfrYluXa7RSgXD7H-3-5AQ=/fit-in/64x64/filters:strip_icc()/pic3487272.jpg
229220,Santa Maria,6342,7.49,https://cf.geekdo-images.com/bpwAMn7t9LnBQKFJw6VNPg__micro/img/pNYMuSWUGMd8WTy_o4gb7zhuJ0U=/fit-in/64x64/filters:strip_icc()/pic3882016.jpg
255681,Terraforming Mars: Colonies,6309,8.11,https://cf.geekdo-images.com/OyCyHETRL-RzzYKlF8jshA__micro/img/We7hgvV6Wtc0lKkVOcCJU2qCP1g=/fit-in/64x64/filters:strip_icc()/pic4193099.jpg
202408,Adrenaline,6303,7.02,https://cf.geekdo-images.com/TiNI7bUCR2RPFMlvKEC9TQ__micro/img/gayP6D3fAxL4WL-jb9wTkSD-mw4=/fit-in/64x64/filters:strip_icc()/pic3476604.jpg
38054,Snow Tails,6301,6.97,https://cf.geekdo-images.com/-narZPLY3ffctYJlxZOTuQ__micro/img/xIv_yyZruOJbCDVde63IgbI55dc=/fit-in/64x64/filters:strip_icc()/pic2574022.png
233312,Stuffed Fables,6299,7.49,https://cf.geekdo-images.com/CS83e1WOA5WMc4izRw6zwg__micro/img/-geyhbg41Zi97T8niMXDI3fVGOE=/fit-in/64x64/filters:strip_icc()/pic3708878.jpg
71836,Onirim,6295,6.64,https://cf.geekdo-images.com/qBmiZPJMaU2fhi-SoU3KWA__micro/img/78iGChFdRC4Mc4jolMCfTztL77c=/fit-in/64x64/filters:strip_icc()/pic730580.jpg
124172,Tsuro of the Seas,6276,6.53,https://cf.geekdo-images.com/mQgUEukVc97EDZ_YIRxxwg__micro/img/HSCKcas4BdFdwuSNMxxdOcbzrJ4=/fit-in/64x64/filters:strip_icc()/pic1301853.jpg
143986,CV,6271,6.6,https://cf.geekdo-images.com/WVXZAwPbX0LAYmXm4HiE6Q__micro/img/eIhv4_2SnSwSPzKLRjlMQEuhvMk=/fit-in/64x64/filters:strip_icc()/pic1968267.jpg
192458,51st State: Master Set,6269,7.62,https://cf.geekdo-images.com/oaDIooAl30NgVUWeIpC1sg__micro/img/1g_yuZI-i71-OiFJOuvQFEtmj-c=/fit-in/64x64/filters:strip_icc()/pic2945432.jpg
270844,Imperial Settlers: Empires of the North,6266,7.49,https://cf.geekdo-images.com/w6HMeWkxsTJM6zC8oxwUfQ__micro/img/v8JlSa8f5oZSy6eIDI0QyODizVg=/fit-in/64x64/filters:strip_icc()/pic4543694.jpg
15364,Vegas Showdown,6259,7.16,https://cf.geekdo-images.com/wM_EthfKjJB4sGapwxZMpA__micro/img/QfjwavW61RRXcFQ_RJFtB3tBGUI=/fit-in/64x64/filters:strip_icc()/pic4599533.jpg
213893,Yamataï,6243,7.2,https://cf.geekdo-images.com/3F1FUd4HRn2xLJpXEfmMbA__micro/img/6gXlUBDPv4w6Pxkb8nHWh6qpfBU=/fit-in/64x64/filters:strip_icc()/pic3357724.jpg
241724,Villagers,6238,7.22,https://cf.geekdo-images.com/rMMSvnXuBPZSihIaVtVT-A__micro/img/rey_2n6X2oyT_lBkAKSOngq939g=/fit-in/64x64/filters:strip_icc()/pic4996383.png
154842,Eldritch Horror: Forsaken Lore,6235,8.3,https://cf.geekdo-images.com/dXHSa3QgAHIFmMYyWwMAaA__micro/img/Dw5Tn8X1M_bzBaSMdnYtRP1dzLE=/fit-in/64x64/filters:strip_icc()/pic1940723.jpg
50750,Belfort,6231,7.22,https://cf.geekdo-images.com/7EoGJIE03X3_Gxw4AcADJQ__micro/img/fOv_7qscYH5oi-cbwpFOSHos_tw=/fit-in/64x64/filters:strip_icc()/pic1368514.jpg
136991,Loony Quest,6204,6.9,https://cf.geekdo-images.com/iIIGoA267xJDn3RuOfXBeQ__micro/img/Rn-UppjHGngZ4FGxPGq0dPYDqA0=/fit-in/64x64/filters:strip_icc()/pic3043308.jpg
203416,Exit: The Game – The Pharaoh's Tomb,6197,7.19,https://cf.geekdo-images.com/fGO2BYF3whgNaSBZMVSO9g__micro/img/emy0s_08G2NpmO-n-BGAV76HKiM=/fit-in/64x64/filters:strip_icc()/pic3332423.jpg
241386,Root: The Riverfolk Expansion,6189,8.43,https://cf.geekdo-images.com/durhzLYyIypxg7CuVYe82Q__micro/img/3_L89qTT8rPWTURKGDb-cKt8uLM=/fit-in/64x64/filters:strip_icc()/pic4252654.jpg
104557,Dominion: Hinterlands,6186,7.95,https://cf.geekdo-images.com/J6mcvuL1AbP3n5B-hqH3ng__micro/img/XG5kZP5WZNvH1fXqcW2Ti9W711k=/fit-in/64x64/filters:strip_icc()/pic1077695.jpg
155624,Specter Ops,6183,7.2,https://cf.geekdo-images.com/lVFArtZrwFEDo23sDcSMEg__micro/img/UwmuoijwUcgvpVBO24J4c6GIQug=/fit-in/64x64/filters:strip_icc()/pic2486481.jpg
220520,Caverna: Cave vs Cave,6182,7.13,https://cf.geekdo-images.com/rTlJoKU2lHOZfv1Ad8YvDA__micro/img/re38b_b6qjgiwLqpNgk2Q7unCqs=/fit-in/64x64/filters:strip_icc()/pic3505750.jpg
112686,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,6178,6.48,https://cf.geekdo-images.com/Da8TXGBq3UjKINgTRIZY9A__micro/img/WH-bDv9i_JzIKYnEZ-YW3_-8yFc=/fit-in/64x64/filters:strip_icc()/pic1170265.jpg
346703,7 Wonders: Architects,6176,7.05,https://cf.geekdo-images.com/T5nRnFlmfthJFY7fdHmF-g__micro/img/uaE19fKlF1BYftztCmcw1lVog4E=/fit-in/64x64/filters:strip_icc()/pic6467297.png
255984,Sleeping Gods,6174,8.39,https://cf.geekdo-images.com/Zdt8l4oTBpFICsMyNof7Jg__micro/img/xnXopdLVlL31M169AjW8ofHRe5Q=/fit-in/64x64/filters:strip_icc()/pic5975244.png
39953,A Game of Thrones: The Card Game,6171,6.82,https://cf.geekdo-images.com/UYVMaIHPZRLqnUAhftKxRA__micro/img/Yyb38RKpCpDVwegZzKvcRpNdNaQ=/fit-in/64x64/filters:strip_icc()/pic1195948.jpg
34585,Keltis,6168,6.42,https://cf.geekdo-images.com/GnKS0zE-EkuYfCrEUIlfzA__micro/img/dyAhrSqRTG8WI7L_8Dxbv4XcJvE=/fit-in/64x64/filters:strip_icc()/pic382457.jpg
284435,Nova Luna,6155,7.35,https://cf.geekdo-images.com/k8OZeKYMN2vVSVCl5FD-UA__micro/img/6bjsZ8RdemvGzsde5hU_oAqzPNg=/fit-in/64x64/filters:strip_icc()/pic5382418.jpg
137269,Spyrium,6136,7.05,https://cf.geekdo-images.com/ze4QFonaGDFj9QTapBQYlg__micro/img/dZa3TduF9RqJFj6KQsqbdlLP-7k=/fit-in/64x64/filters:strip_icc()/pic1808509.jpg
146439,BattleLore: Second Edition,6135,7.69,https://cf.geekdo-images.com/CWlHT1QMeB9hXaPcjE7cyw__micro/img/HCYZaOBPsvnSIaXbhe1FF76ju2w=/fit-in/64x64/filters:strip_icc()/pic1854807.jpg
314491,Meadow,6129,7.81,https://cf.geekdo-images.com/9r3qdPijtgoIN24PxFU2gw__micro/img/T7AJw9OFXz8AG2mdto5yMFYXCeU=/fit-in/64x64/filters:strip_icc()/pic5894745.jpg
200077,Mint Works,6126,6.96,https://cf.geekdo-images.com/v05V4Po1FdP2tbIvWOGp-g__micro/img/GIsD_YgkITZiD1qqIlXpphmJ9CI=/fit-in/64x64/filters:strip_icc()/pic3418969.png
91872,Dungeons & Dragons: The Legend of Drizzt Board Game,6115,7.23,https://cf.geekdo-images.com/pcdCF6fDsqrQlzWtOM-Xkw__micro/img/y8aUiyh3aXLP_vl3qTPc6Z42Zp0=/fit-in/64x64/filters:strip_icc()/pic994268.jpg
72321,The Networks,6111,7.17,https://cf.geekdo-images.com/3Mjt1-JxuXV_hamkypi0mw__micro/img/z1phVLTFfwESNEgXeUbCFEJJh7c=/fit-in/64x64/filters:strip_icc()/pic2896170.jpg
231733,Obsession,6110,8.24,https://cf.geekdo-images.com/sy89BiuZXfbSnG7Cag9tBQ__micro/img/0VYxwvacU7ADCGyJt5iLMa5WQoA=/fit-in/64x64/filters:strip_icc()/pic5902073.png
236191,London (Second Edition),6109,7.54,https://cf.geekdo-images.com/TMbEUs1GZpO96P5ubsqQew__micro/img/u9-pXHW4IgfMt0SAwpd36PjjY_g=/fit-in/64x64/filters:strip_icc()/pic3693999.jpg
253284,Ticket to Ride: New York,6108,6.95,https://cf.geekdo-images.com/v0YHI6x4g8dJdtSqaxMdiA__micro/img/05mnzqnKuVapUD1NP55PZXdwXrY=/fit-in/64x64/filters:strip_icc()/pic4132194.jpg
18833,Lord of the Rings: The Confrontation,6097,7.48,https://cf.geekdo-images.com/uL9pJAwO9gyJZZjmuWYdyQ__micro/img/4ZL6ycDZ79FyKvVkkEBnEt7wGi0=/fit-in/64x64/filters:strip_icc()/pic1680704.jpg
201825,Ex Libris,6093,7.16,https://cf.geekdo-images.com/DYOUITVYzZEC45u4suwezQ__micro/img/fAfB6KlMY9e57NPDfR3ekFT5Cr4=/fit-in/64x64/filters:strip_icc()/pic3578008.png
33604,Say Anything,6072,6.71,https://cf.geekdo-images.com/6yVHs8Xa9H3-10ls3H8Ojw__micro/img/1WpKhmE2FysxHnGUVhvN2Y8DV1Y=/fit-in/64x64/filters:strip_icc()/pic4222162.jpg
277085,Love Letter,6071,7.54,https://cf.geekdo-images.com/V7WQjhAh0AatPXTYOrXtCQ__micro/img/HZJZuVK9CMjkKv1xgBzKHURMVY8=/fit-in/64x64/filters:strip_icc()/pic4766499.png
1345,Genoa,6059,7.06,https://cf.geekdo-images.com/qvdaFRXlvJ2e0Qzppl-QTg__micro/img/liv0hYZUb06GJQdNFgf2BEEzIp4=/fit-in/64x64/filters:strip_icc()/pic450409.jpg
